time,number,latitude,longitude,cape,sp,tcw,sshf,slhf,msl,u10,v10,t2m,d2m,ssr,str,ttr,sund,skt,cin,sm,st,sd,sf,tcc,tp,mx2t6,mn2t6
2025-03-22 00:00:00,1,50.75,4.25,0.4467254688615867,99730.56812538626,17.79967088787966,-82.79048985801637,0.0,100579.56920982321,-1.3666186300832481,1.6584566633546303,286.9396589925688,278.5942033527262,0.0,0.0,0.0,0.0,284.73143281451024,,372.71182955857034,284.4765688835771,0.0019556397688324234,0.0,99.99983206274504,1.7763568394002505e-15,,
2025-03-22 00:00:00,2,50.75,4.25,0.29089100297960613,99723.28360353754,18.635844156011665,-82.79048985801637,0.0,100572.7994174333,-0.9565073040766383,3.5681744767332617,286.07921961909415,279.6956788711323,0.0,0.0,0.0,0.0,284.58191122962234,,375.455485733724,284.5442239834901,-2.7755575615628914e-17,0.0,100.00135803222656,1.7763568394002505e-15,,
2025-03-22 00:00:00,3,50.75,4.25,-5.684341886080802e-14,99700.99514116457,19.65341565135037,-82.79048985801637,0.0,100550.66740385092,-0.9053565537027457,4.409520373566275,286.3971293244516,278.458365106547,0.0,0.0,0.0,0.0,284.6025348965034,,377.88771669035845,284.431885701647,-2.7755575615628914e-17,0.0,99.99983206274504,1.7763568394002505e-15,,
2025-03-22 00:00:00,4,50.75,4.25,0.3428358249402663,99647.39410726276,17.777032389124265,-82.79048985801637,0.0,100494.9988802755,-2.004645025233708,1.896809883626143,287.53653220006333,277.3140370939404,0.0,0.0,0.0,0.0,284.7871167150892,,381.8521597221071,284.20734921063143,0.0009778198844161978,0.0,99.99983206274504,1.7763568394002505e-15,,
2025-03-22 00:00:00,5,50.75,4.25,-5.684341886080802e-14,99701.10386537127,19.48681951948374,-82.79048985801637,0.0,100549.36552069902,-1.5438356103609387,2.142875240448402,287.4719237699147,279.002966222163,0.0,0.0,0.0,0.0,284.977541905958,,384.9134696201503,284.27248300247317,0.006838430675530249,0.0,99.95252700881804,1.7763568394002505e-15,,
2025-03-22 00:00:00,6,50.75,4.25,0.7064495786648877,99670.33491487592,17.977296031960464,-82.79048985801637,0.0,100517.96409907509,-0.7761216932448125,1.658697667621841,286.31319874696885,279.53820635603626,0.0,0.0,0.0,0.0,283.68512544807606,,378.1524281260997,284.2154734255278,0.0009778198844161978,0.0,99.99983206274504,1.7763568394002505e-15,,
2025-03-22 00:00:00,7,50.75,4.25,0.14544550148980306,99634.02102983899,17.945369943972082,-82.79048985801637,0.0,100481.66759679999,-1.7624711185962507,2.500043564454855,287.566723055273,277.77542948295354,0.0,0.0,0.0,0.0,285.3996396214577,,386.8661057402653,284.3870624470463,0.004882790906697798,0.0,99.99983206274504,1.7763568394002505e-15,,
2025-03-22 00:00:00,8,50.75,4.25,0.23894618101900278,99649.13369456991,17.54513289546322,-82.79048985801637,0.0,100496.50906473171,-1.4702781153542346,1.2873100918499492,286.90222233210886,278.9624019679441,0.0,0.0,0.0,0.0,283.6067555139279,,388.09312110123074,283.5595131089802,0.0009778198844161978,0.0,99.99983206274504,1.7763568394002505e-15,,
2025-03-22 00:00:00,9,50.75,4.25,1.6414563739566574,99743.18013336316,18.449511897024944,-82.79048985801637,0.0,100593.88992449416,-1.0665040504558947,2.4706410438551334,286.6090691280233,279.087423079665,0.0,0.0,0.0,0.0,284.84245688788684,,380.6376013698825,284.3820198309037,-2.7755575615628914e-17,0.0,99.99983206274504,1.7763568394002505e-15,,
2025-03-22 00:00:00,10,50.75,4.25,0.10388964392126354,99748.61634369803,19.481014776213122,-82.79048985801637,0.0,100598.21217655847,-1.4985694595875825,2.2715715191389863,286.66190312464016,278.7997289074354,0.0,0.0,0.0,0.0,284.475011889622,,382.30372628895987,284.1629461740426,0.0019556397688324234,0.0,99.99830609326352,1.7763568394002505e-15,,
