time,number,latitude,longitude,cape,sp,tcw,sshf,slhf,msl,u10,v10,t2m,d2m,ssr,str,ttr,sund,skt,cin,sm,st,sd,sf,tcc,tp,mx2t6,mn2t6
2025-04-05 00:00:00,1,50.75,4.25,1.7763568394002505e-15,100823.74228060672,10.09348278200057,-4.027917232364416,0.0,101687.77337950203,-2.915622711334443,-2.1158851147957254,284.23852071098054,277.64606249077576,0.0,0.0,0.0,-2.9103830456733704e-11,282.37108668373213,,325.10354635690857,285.2908710161151,0.0302734375,0.0,0.7645077355757479,0.0,,
2025-04-05 00:00:00,2,50.75,4.25,1.7763568394002505e-15,100804.10531573788,9.773267257579771,-4.027917232364416,0.0,101667.62263638883,-2.3651880313950184,-1.72261182933174,284.27616447353387,277.3873009333531,0.0,0.0,0.0,-2.9103830456733704e-11,281.5215519860603,,325.98736894506345,285.0857463344967,0.014648661027650191,0.0,0.0,0.0,,
2025-04-05 00:00:00,3,50.75,4.25,1.7763568394002505e-15,100810.1546177117,9.644274777459316,-4.027917232364416,0.0,101672.29333843493,-2.4211971742660476,-1.6547040461783549,284.231183367432,276.7413256099786,0.0,0.0,0.0,-2.9103830456733704e-11,281.33919531305133,,326.5269658936212,284.93837375142294,0.0029297322055300383,0.0,0.0,0.0,,
2025-04-05 00:00:00,4,50.75,4.25,1.7763568394002505e-15,100820.48496415929,9.695630097413595,-4.027917232364416,0.0,101682.43543430648,-2.4203387965975263,-1.764041807127154,283.6336683906324,277.45415798646707,0.0,0.0,0.0,-2.9103830456733704e-11,281.2166931279009,,338.41670555322094,284.9130885062052,0.0,0.0,0.0,0.0,,
2025-04-05 00:00:00,5,50.75,4.25,1.7763568394002505e-15,100791.35524850077,9.614972036073638,-4.027917232364416,0.0,101653.51044377808,-2.2879340412280817,-1.6727712545402647,284.85740968855197,276.45284980672756,0.0,0.0,0.0,-2.9103830456733704e-11,281.98881602127574,,340.82628503040115,285.01617450593903,0.007812619214746769,0.0,0.7706115897520007,0.0,,
2025-04-05 00:00:00,6,50.75,4.25,1.7763568394002505e-15,100795.3570944219,9.93518756049444,-4.027917232364416,0.0,101659.21537270583,-2.9495286292410428,-2.2573077457665365,284.12782252787883,277.68289577466726,0.0,0.0,0.0,-2.9103830456733704e-11,282.33716914061233,,334.4115937195295,285.1620509206567,0.009765774018433461,0.0,0.7751894803841921,0.0,,
2025-04-05 00:00:00,7,50.75,4.25,1.7763568394002505e-15,100799.17280797461,9.716776405630064,-4.027917232364416,0.0,101664.4198692715,-2.7415866390417047,-2.1408054021914626,284.0199954792092,277.4656103520468,0.0,0.0,0.0,-2.9103830456733704e-11,282.2238446436002,,341.0402631306913,285.0042051590904,0.0048828870092167305,0.0,0.7797673710163835,0.0,,
2025-04-05 00:00:00,8,50.75,4.25,1.7763568394002505e-15,100794.89176350084,9.852112778215458,-4.027917232364416,0.0,101660.58322116219,-3.3579018050401555,-2.900095408780345,283.82635341251546,278.002942964111,0.0,0.0,0.0,-2.9103830456733704e-11,282.40899452604253,,343.1800441335926,285.0920302415922,0.013672083625806845,0.0,2.293523206727258,0.0,,
2025-04-05 00:00:00,9,50.75,4.25,1.7763568394002505e-15,100785.39901271116,9.657264652506576,-4.027917232364416,0.0,101646.5377528664,-2.0645412529953564,-1.6755747868722852,284.5805047233293,276.79827791448315,0.0,0.0,0.0,-2.9103830456733704e-11,281.1568386400424,,350.44134444996007,284.83364196649745,0.0,0.0,2.2981010973594493,0.0,,
2025-04-05 00:00:00,10,50.75,4.25,1.7763568394002505e-15,100794.51949876398,9.86963400502339,-4.027917232364416,0.0,101656.71321089542,-1.957887827681558,-1.4389878084090006,284.9081330635178,276.95303961150626,0.0,0.0,0.0,-2.9103830456733704e-11,281.7398213517843,,331.02515769754643,285.0992118497014,0.005859464411060077,0.0,2.4293339621488954,0.0,,
2025-04-05 00:00:00,11,50.75,4.25,1.7763568394002505e-15,100797.590682843,9.77024635640599,-4.027917232364416,0.0,101660.91684273691,-2.3435139952648503,-1.8796096399248874,284.61878651575637,276.83077787085796,0.0,0.0,0.0,-2.9103830456733704e-11,281.8056612884287,,336.03968796086747,284.91189157152036,0.009765774018433461,0.0,0.0,0.0,,
2025-04-05 00:00:00,12,50.75,4.25,1.7763568394002505e-15,100826.99959705416,9.71405759457366,-4.027917232364416,0.0,101691.40985466649,-2.9323610758706122,-2.024614562208836,284.36867880523266,277.4978007850276,0.0,0.0,0.0,-2.9103830456733704e-11,282.5710006731796,,323.5452275830565,285.3329133469209,0.000976577401843346,0.0,0.0,0.0,,
2025-04-05 00:00:00,13,50.75,4.25,1.7763568394002505e-15,100798.70747705355,9.759371112180379,-4.027917232364416,0.0,101660.88348057945,-2.1501644254303782,-1.7201198005921663,284.3693168351065,277.0913965686449,0.0,0.0,0.0,-2.9103830456733704e-11,281.2817350047072,,337.89571539599274,284.896780271124,0.007812619214746769,0.0,0.0,0.0,,
