time,number,latitude,longitude,cape,sp,tcw,sshf,slhf,msl,u10,v10,t2m,d2m,ssr,str,ttr,sund,skt,cin,sm,st,sd,sf,tcc,tp,mx2t6,mn2t6
2025-03-29 00:00:00,1,50.75,4.25,3.4616118128354287,100566.46246106447,13.546032809000407,-57.050951428711414,0.0,101451.66935181989,0.10345172981037631,-2.8847853622877757,279.668844439594,278.6849881047712,7.450580596923828e-09,0.0,0.0,-2.9103830456733704e-11,279.11941491950506,,334.6242961864045,281.4785388984195,0.0009757120362290372,-1.1102230246251565e-16,99.99944532390894,-8.881784197001252e-16,,
2025-03-29 00:00:00,2,50.75,4.25,1.495156275966508,100602.90124763001,12.50707812476838,-57.050951428711414,0.0,101487.67042189145,0.18871462005138606,-2.451808205605237,279.6332654988075,278.5892302844179,7.450580596923828e-09,0.0,0.0,-2.9103830456733704e-11,278.90220787406105,,333.5493245810753,281.3662395178385,0.009757120362289817,-1.1102230246251565e-16,99.9292509992294,-8.881784197001252e-16,,
2025-03-29 00:00:00,3,50.75,4.25,7.548914023765462,100579.17807929307,13.511606239452847,-57.050951428711414,0.0,101463.71868955813,0.08328201383938483,-1.6442405527129507,280.08054361155223,278.4731601991412,7.450580596923828e-09,0.0,0.0,-2.9103830456733704e-11,279.3094210826467,,333.51308958314286,281.1645078550932,0.017586614506663767,-1.1102230246251565e-16,99.99944532390894,-8.881784197001252e-16,,
2025-03-29 00:00:00,4,50.75,4.25,4.3635810880108465,100591.03966346155,13.577100688836008,-57.050951428711414,0.0,101477.23745872786,-0.42707292057812873,-1.8283302586742205,279.40422606749433,278.0840352382511,7.450580596923828e-09,0.0,0.0,-2.9103830456733704e-11,278.76180331982374,,344.79425227277704,281.2285670554525,0.010732832398518743,-1.1102230246251565e-16,99.99791936032895,-8.881784197001252e-16,,
2025-03-29 00:00:00,5,50.75,4.25,24.43442892299541,100634.69029320152,14.323009695699788,-57.050951428711414,0.0,101519.52034816906,-0.07440849284291273,-1.415502224037194,280.2657447051106,278.3373581993675,7.450580596923828e-09,0.0,0.0,-2.9103830456733704e-11,279.4306250140823,2.747476479004959,350.9421235886483,281.4616235105496,0.007805696289831854,-1.1102230246251565e-16,99.99944532390894,-8.881784197001252e-16,,
2025-03-29 00:00:00,6,50.75,4.25,6.451924364768331,100601.09828683641,12.881572027651584,-57.050951428711414,0.0,101486.3846693889,0.7375753758680654,-2.944316859240425,279.67583316010564,278.76971926702316,7.450580596923828e-09,0.0,0.0,-2.9103830456733704e-11,279.19701743666184,,347.73733932706773,281.2780602273683,0.01661090247043484,-1.1102230246251565e-16,99.99944532390894,-8.881784197001252e-16,,
2025-03-29 00:00:00,7,50.75,4.25,62.96720642643541,100602.90124763001,14.984671568955312,-57.050951428711414,0.0,101486.82549881835,-0.5774289850891569,-1.6009657337742942,280.4144138505399,278.8599637583258,7.450580596923828e-09,0.0,0.0,-2.9103830456733704e-11,279.68863338297984,4.392901111278135,353.9657328605667,281.56922417227787,0.00585427221737389,-1.1102230246251565e-16,99.99181550600899,-8.881784197001252e-16,,
2025-03-29 00:00:00,8,50.75,4.25,1.0888638096712384,100599.20043336945,13.156984584032056,-57.050951428711414,0.0,101482.96824131068,0.05180503285435245,-1.9769300337598723,279.73269593154123,277.94184938378714,7.450580596923828e-09,0.0,0.0,-2.9103830456733704e-11,278.742202684047,,354.6904328192155,281.0771116844318,0.00585427221737389,-1.1102230246251565e-16,99.99791936032895,-8.881784197001252e-16,,
2025-03-29 00:00:00,9,50.75,4.25,1.9745813861948704,100583.92271296046,12.889688861122146,-57.050951428711414,0.0,101468.23719120996,-0.23057099073952925,-2.227649222848915,280.1428067579286,278.03006264859744,7.450580596923828e-09,0.0,0.0,-2.9103830456733704e-11,279.1806169046854,,366.3138149337672,281.4240337597275,0.009757120362289817,-1.1102230246251565e-16,99.99944532390894,-8.881784197001252e-16,,
2025-03-29 00:00:00,10,50.75,4.25,4.217315800144547,100565.79821235103,13.310084856735429,-57.050951428711414,0.0,101449.06111102899,0.05180503285435245,-2.6345241077906767,280.33340822642776,278.5108829768562,7.450580596923828e-09,0.0,0.0,-2.9103830456733704e-11,279.5174278296649,,338.61014595897325,281.7203662953751,0.0019514240724579635,-1.1102230246251565e-16,99.99791936032895,-8.881784197001252e-16,,
