time,number,latitude,longitude,cape,sp,tcw,sshf,slhf,msl,u10,v10,t2m,d2m,ssr,str,ttr,sund,skt,cin,sm,st,sd,sf,tcc,tp,mx2t6,mn2t6
2024-04-01 00:00:00,1,50.75,4.25,5.684341886080802e-14,98469.67163502071,12.229468536382774,43.30509819369763,340.96473866328597,99327.73404608652,-0.6928939344776257,1.6716063601988171,281.0198222494714,279.8962615519276,0.0,0.0,0.0,0.0,279.5989069901187,,403.1094434233272,282.46004918388786,0.0,1.3877787807814457e-17,92.04152904298205,0.0,,
2024-04-01 00:00:00,2,50.75,4.25,0.14565093132790707,98467.60651372686,12.318801150478327,43.30509819369763,340.96473866328597,99326.24732756302,-1.7109189005785632,2.5752907243897765,281.04027398773195,279.8751376720768,0.0,0.0,0.0,0.0,279.47393196188267,,395.5150603455222,282.5657689517136,0.0,1.3877787807814457e-17,99.99942771100518,0.0,,
2024-04-01 00:00:00,3,50.75,4.25,0.18934621072628488,98516.85965658523,11.811475002521716,43.30509819369763,340.96473866328597,99374.84443929968,-0.8319818653202562,1.780355211430848,280.99570751331345,279.797833260708,0.0,0.0,0.0,0.0,279.49963376717545,,398.1859287531302,282.29755977742207,0.0,1.3877787807814457e-17,99.99942771100518,0.0,,
2024-04-01 00:00:00,4,50.75,4.25,8.884706811000626,98475.66048677287,12.150523435554144,43.30509819369763,340.96473866328597,99334.33135953451,-1.6979661442694942,2.5255636855785486,281.0830089632017,279.8744635056986,0.0,0.0,0.0,0.0,279.5134484875203,-58.801037284158724,396.07490268779634,282.3433821028258,0.0,1.3877787807814457e-17,99.0533304580475,0.0,,
2024-04-01 00:00:00,5,50.75,4.25,7.340806938925141,98452.22136008766,12.622947538933886,43.30509819369763,340.96473866328597,99307.80272588095,-1.1992850263703065,1.6627763252697205,281.20022489591884,280.0466006542699,0.0,0.0,0.0,0.0,279.4977061317785,,399.05335246131773,282.04811742582143,0.0,1.3877787807814457e-17,99.99942771100518,0.0,,
2024-04-01 00:00:00,6,50.75,4.25,5.684341886080802e-14,98504.6754409515,12.062021822519945,43.30509819369763,340.96473866328597,99362.34671171157,-0.3795605913820328,3.028875676537052,281.3333138195247,279.8324404681231,0.0,0.0,0.0,0.0,279.6188258892206,,407.9577223637324,282.5432487644844,0.0,1.3877787807814457e-17,99.99942771100518,0.0,,
2024-04-01 00:00:00,7,50.75,4.25,0.043695279398377807,98528.3210797661,12.24650405814053,43.30509819369763,340.96473866328597,99386.78464744147,-1.3917259772479156,2.616187728271908,281.2478438685851,280.0816573059372,0.0,0.0,0.0,0.0,279.7155289316346,,413.6468712253398,282.4392492887387,0.0,1.3877787807814457e-17,99.99942771100518,0.0,,
2024-04-01 00:00:00,8,50.75,4.25,5.684341886080802e-14,98483.09492343075,12.237778546996314,43.30509819369763,340.96473866328597,99341.20743270566,-0.9078480094162362,2.490475915202402,281.3281245725034,280.292671382319,0.0,0.0,0.0,0.0,279.9667640783712,,399.5047668400684,282.61722132392464,0.0,1.3877787807814457e-17,94.93170355443667,0.0,,
2024-04-01 00:00:00,9,50.75,4.25,5.684341886080802e-14,98505.70800159842,11.687240343849295,43.30509819369763,340.96473866328597,99363.60113046576,-0.6941275303165853,2.759327241859368,281.47281298945103,280.2546933430128,0.0,0.0,0.0,0.0,280.02523568541227,,400.055757920014,282.60815069295734,0.0,1.3877787807814457e-17,99.99942771100518,0.0,,
2024-04-01 00:00:00,10,50.75,4.25,29.96039657414468,98554.9611444568,12.789978752266038,43.30509819369763,340.96473866328597,99414.01018040291,-0.9282023407590607,2.7021643841604797,281.1107866972571,279.9450262532853,0.0,0.0,0.0,0.0,279.64549151221183,-0.5560442311093539,406.9287631180508,282.0793954636397,0.0,1.3877787807814457e-17,99.99942771100518,0.0,,
