time,number,latitude,longitude,cape,sp,tcw,sshf,slhf,msl,u10,v10,t2m,d2m,ssr,str,ttr,sund,skt,cin,sm,st,sd,sf,tcc,tp,mx2t6,mn2t6
2024-06-28 00:00:00,1,50.75,4.25,0.0,100470.73393426309,13.986388576903341,71.8572513088584,0.0,101333.77964715773,3.68551740086379,2.000777997554814,287.3029521752198,283.01033422206314,0.0,0.0,0.0,2.9103830456733704e-11,286.33070267569076,,275.9211726024288,293.32089524962316,0.0,0.0,1.0330773685913925,0.0,,
2024-06-28 00:00:00,2,50.75,4.25,0.0,100508.06144626086,13.366159322629882,71.8572513088584,0.0,101369.31275273526,3.4459607926088536,2.1750075009257976,287.7268894636732,282.9630940374901,0.0,0.0,0.0,2.9103830456733704e-11,286.6258553839697,,288.35232592096895,293.47772850637466,0.0,0.0,0.7645077720299653,0.0,,
2024-06-28 00:00:00,3,50.75,4.25,0.0,100492.88624278513,15.949338528964903,71.8572513088584,0.0,101354.25522530157,3.3833820079674064,2.194984169752022,287.84394862154744,283.9164868534187,0.0,0.0,0.0,2.9103830456733704e-11,286.87957039675126,,301.9768091514692,293.2646223662594,0.0,0.0,-7.105427357601002e-15,0.0,,
2024-06-28 00:00:00,4,50.75,4.25,0.0,100476.57725973938,12.869975919211115,71.8572513088584,0.0,101337.30304209806,3.482181177988717,1.9414658261944788,287.894435023675,284.8532382406909,0.0,0.0,0.0,2.9103830456733704e-11,287.03732443048654,,303.39436347363835,293.3752680096526,0.0,0.0,3.0778686151386196,0.0,,
2024-06-28 00:00:00,5,50.75,4.25,0.0,100515.91068943797,11.8104428223986,71.8572513088584,0.0,101378.28743796065,3.421036864055383,2.3906319572253496,287.57617270438067,283.3506782791007,0.0,0.0,0.0,2.9103830456733704e-11,286.45865064775256,,289.9484996885589,293.42817913634786,0.0,0.0,0.7797674081982322,0.0,,
2024-06-28 00:00:00,6,50.75,4.25,0.0,100471.25721714157,12.410703720193013,71.8572513088584,0.0,101333.41401183374,3.812468058531825,2.5047255090782157,287.7063484275135,282.9324952815735,0.0,0.0,0.0,2.9103830456733704e-11,286.7112751948632,,285.916260718528,293.4153167630076,0.0,0.0,0.7614558447963162,0.0,,
2024-06-28 00:00:00,7,50.75,4.25,0.0,100476.66447355246,11.949011114328965,71.8572513088584,0.0,101337.66867742207,3.493836252492138,2.2003387407776076,287.64744762503136,283.62204093025605,0.0,0.0,0.0,2.9103830456733704e-11,286.6512995829592,,289.38603845617007,293.23232026957527,0.0,0.0,1.536645362144064,0.0,,
2024-06-28 00:00:00,8,50.75,4.25,0.0,100478.49596362711,12.083343694278923,71.8572513088584,0.0,101341.15883278749,4.354518677360173,2.3653007173735396,287.4036774971116,282.69897846010446,0.0,0.0,0.0,2.9103830456733704e-11,286.3844989821259,,294.48239327126095,293.2728075129305,0.0,0.0,0.75840391756266,0.0,,
2024-06-28 00:00:00,9,50.75,4.25,0.0,100471.17000332849,12.224332393055231,71.8572513088584,0.0,101332.41682458647,3.435381571136517,2.2234045851955155,287.7261470165831,283.48568857932935,0.0,0.0,0.0,2.9103830456733704e-11,286.69637216402646,,281.2493526551935,293.4790439763754,0.0,0.0,1.5290155440599378,0.0,,
2024-06-28 00:00:00,10,50.75,4.25,0.0,100493.06067041129,13.150138011629274,71.8572513088584,0.0,101354.3881836012,3.39898187691814,2.1723302154130053,287.81375577321626,284.3647317865834,0.0,0.0,0.0,2.9103830456733704e-11,286.8057822196816,,294.9650458152703,293.4085932496706,0.0,0.0,0.7568779539458319,0.0,,
